arrival,flowID,packetsizeBytes
0.029857903932914227,7,1500
0.02985804592608555,8,596
0.029858411887065874,18588,64
0.029859021478888453,15,1500
0.029860010065884412,5,1500
0.029860684391347488,10538,64
0.029860783337138052,13,596
0.029861347204242078,510,64
0.029862117665054748,223,596
0.029862709690946277,19,1500
0.029863312422415515,666,596
0.02986336701398973,5,1500
0.0298638577215243,6,64
0.029865174956406813,17,1500
0.029865887127890654,17061,1500
0.029870551651695446,8,64
0.029870869650255046,2930,64
0.029871065390578475,7698,596
0.029871142607024483,14,596
0.029872131369284655,1814,1500
0.029872920290997664,14415,64
0.029874472142056976,1,596
0.029874549062544282,15496,64
0.029875006507950923,4306,64
0.029875279378191445,8,64
0.02987549982084341,16675,64
0.029877523567174467,11207,1500
0.029877782274197903,5,1500
0.029878217337464655,8464,1500
0.029878961991049155,8464,64
0.029879750121082856,10041,1500
0.02987976923303183,7,64
0.029879879877832673,19242,64
0.0298803629669649,8,64
0.02988108486406568,19048,64
0.02988110593851255,0,64
0.02988150334958605,14,64
0.029882983095544352,6394,64
0.029883096266878944,5,596
0.029883501156235195,5,64
0.029883568700518264,4,64
0.029884782862642727,14,64
0.0298851933811848,10198,64
0.029885216554477415,7,1500
0.02988525933985972,10217,1500
0.029887078603392802,4694,64
0.029887497684741127,13,596
0.029887598389407754,13,1500
0.029888028221364712,15,64
0.029888270152474215,12312,64
0.02988847882912068,780,64
0.0298886366434482,9539,64
0.02988961047527634,18,596
0.02989056905279781,4,1500
0.029891129859549018,12607,1500
0.02989134281195576,17,1500
0.0298914732495959,4470,64
0.029892055902968548,15,596
0.029894678012751058,15,64
0.029894754786069615,14415,596
0.029894764258161448,18,64
0.029894772240572427,16,596
0.029894773988356292,13,596
0.029895065987158763,10610,1500
0.029895393582525343,19,1500
0.029895457040064688,11,64
0.029897820473338756,14112,596
0.02990113177552315,11406,64
0.029901510535367843,2,64
0.029902699985875622,5695,596
0.02990400598108095,17488,1500
0.029904198303116185,12,64
0.02990421325415004,6726,1500
0.029904278278816827,19,64
0.029904986639531433,17,1500
0.02990572837153566,1672,596
0.029905753316813905,7205,1500
0.029905889501028595,11846,1500
0.02990624410572202,1340,1500
0.029906632163120766,6,64
0.0299066712065711,12,596
0.029906864520144908,4,1500
0.02990698315001757,13947,1500
0.029908659901783697,2427,64
0.029908788722746424,18,64
0.02991084432494536,11,1500
0.029911278881048022,2655,64
0.029912470098524924,13,596
0.02991342133146788,1,1500
0.02991368854447711,479,596
0.029914130342040393,10,1500
0.029915708120552657,13,1500
0.02991599707169848,9,64
0.029916814915182492,4389,1500
0.02992020916583458,3541,64
0.0299205481078067,4,64
0.029920725723150063,6508,64
0.029921389178534617,1528,1500
0.02992279325808314,4,64
0.029922978305656146,15,64
0.029923160025896896,12068,64
0.029928222313237912,13690,1500
0.029928299927318904,10,1500
0.02992846511338668,5059,64
0.029931874761232515,9584,1500
0.029933140418913744,1650,1500
0.029933217402887274,5459,1500
0.029933633570428463,0,64
0.029934442326744585,18,596
0.02993468506526228,6,596
0.029936136818884837,6408,64
0.029937101557792358,19,64
0.029939922044507267,18411,64
0.029940361855570162,8639,596
0.02994054862026867,19182,64
0.029940733035380383,16904,596
0.029940853544362416,15926,1500
0.029941441092050623,9365,1500
0.029942363291718135,17,1500
0.029942807146864852,4,1500
0.029943054739184575,3768,1500
0.029943313454127832,14664,1500
0.02994353268883137,17229,1500
0.029943967697068523,354,1500
0.029944113885298638,19639,1500
0.02994442899831917,8716,1500
0.02994514922351364,4,596
0.02994586786355604,13,596
0.02994588768884816,3611,1500
0.029946316473574326,14,1500
0.029947131333753124,5630,596
0.029947848978424403,11,1500
0.029949805128233416,9,64
0.029950587626618036,5630,1500
0.029951795394905653,3839,596
0.029952247375172984,18,64
0.029952386259392255,5,1500
0.02995255486197783,17,596
0.02995487542088004,0,64
0.029955755814141102,13907,64
0.02995629651316504,15266,1500
0.029956424989151947,5,596
0.029957140221333566,11,64
0.029958079854323805,5,64
0.02995855438123697,1979,1500
0.02995883522681963,15,596
0.02995903100543576,6109,64
0.029959575161594174,8,596
0.029960242242581078,13,1500
0.029960854498811643,4,64
0.029961107153185017,10055,1500
0.02996153632571266,19864,1500
0.029962576541703586,1,1500
0.029963148302877926,4,596
0.02996504883695031,16,1500
0.029965423133150995,360,596
0.02996616464496009,11,1500
0.029966164683707316,13,64
0.029968516443805177,4,1500
0.029969082353470167,17841,1500
0.029969091325044613,13136,596
0.029969496049281622,16,1500
0.029970612202356823,9,596
0.02997099096205876,15450,64
0.029971190139124547,15586,596
0.029971833083728378,0,64
0.029972484819974304,12,1500
0.02997251969324755,146,64
0.029972636694526995,15023,64
0.029973127594021712,9,64
0.029976165169649724,13,64
0.029976235244029835,2,64
0.029976437023254615,5,596
0.02997712991970147,452,64
0.029977522715213496,13613,1500
0.029977770956396213,11028,1500
0.029978009984792938,8410,596
0.02997886781645414,15,64
0.029980245690330302,13,596
0.029980978131483833,4,1500
0.029981440142119394,19923,1500
0.029983636354835936,8,64
0.0299851609163395,5681,1500
0.02998767543274707,4,1500
0.02998787577015417,4079,1500
0.029988914578003276,9952,1500
0.02998992449415718,16,64
0.029990319662091914,15638,1500
0.029990562861805195,7,64
0.02999173106108582,16910,1500
0.029991830166492386,19,1500
0.029992193185091835,5,1500
0.02999412224514652,14100,1500
0.02999435553587573,16,596
0.02999625593731535,11593,64
0.029999407206964496,307,1500
0.030000834997411352,158,1500
0.030001200959622172,1,64
0.03000194160118917,0,1500
0.03000251382448259,16,64
0.03000279325681797,12,596
0.030003743811858472,7,64
0.030004162283004593,18368,1500
0.03000510902169171,5,1500
0.030005599221967785,1372,1500
0.030006112846994185,904,596
0.030006295653747628,4,596
0.03000721096796958,13742,64
0.030007624317170956,17989,64
0.030008283349669884,13852,1500
0.03000845129744685,4136,1500
0.030009591955308963,2829,1500
0.030010238515532212,0,596
0.030011365388953708,14,64
0.03001189939675772,14515,1500
0.030013656462338393,8,1500
0.03001496371826533,19,1500
0.030019249229311217,10043,64
0.03001956180675105,6,1500
0.030019648139836125,9,596
0.03001990211038076,19,1500
0.030020923068426367,5624,64
0.030022203222776867,6581,64
0.030023945093420365,12,64
0.030023986187177353,2245,64
0.030025797120177593,1,1500
0.030026118229346022,8047,64
0.03002677499684043,3,1500
0.030026923559272785,3,1500
0.030026924999954286,11114,64
0.030028015959449966,13852,1500
0.030029594688850962,9423,1500
0.030029612851551504,15071,1500
0.030029885740289086,17456,1500
0.03003031107451828,11167,64
0.03003130822024119,13434,1500
0.03003197212705796,1,64
0.03003292551252568,16,1500
0.030033766068042207,8,64
0.030033945281799958,7357,596
0.030034041770180573,9,596
0.030034269365969334,4,596
0.03003439183649206,11573,64
0.030034886395356692,9584,64
0.030035009577562766,19997,64
0.030036047841654735,12,1500
0.03003842162346902,4,64
0.030038475902063586,8361,1500
0.03003873000900347,7,596
0.030038813899298012,5186,64
0.030039846209110654,6,64
0.03004028838434157,7350,64
0.030040667887035317,15203,1500
0.030040734476661595,16463,1500
0.030041406472136215,11978,1500
0.030041890604825663,3,64
0.030043288727801976,6007,596
0.03004376103984923,10321,1500
0.030044099069579965,6797,1500
0.030045725842650438,12,1500
0.03004746490595398,9525,1500
0.03004833006269264,8,1500
0.030048452846900452,11873,1500
0.030048511152169593,11599,1500
0.03005013330394217,3420,64
0.03005107929455423,2287,1500
0.030051163866459476,9,1500
0.03005202711023183,3,64
0.030052327589567995,8875,596
0.030052751762731922,12,1500
0.030052843758551134,1371,64
0.030052857242758312,14,1500
0.030053529427110624,1841,1500
0.030053783140245198,3,1500
0.030055011831869163,3838,64
0.030055328766880215,12,1500
0.030055948498802432,18834,1500
0.030056301942151982,14971,1500
0.030057526301864975,6,596
0.03005831237785165,12,1500
0.030058879521703392,18764,1500
0.030058883150143056,9,1500
0.030059251072430133,19526,1500
0.03005948618345315,2,1500
0.030060276818120745,19,64
0.03006215194478784,2643,596
0.030062372458640116,6544,1500
0.03006282698740035,19,64
0.03006297392171818,19,1500
0.030063826969171835,0,64
0.03006423561679325,4777,1500
0.030065091915057844,14,64
0.03006515947340592,18,596
0.03006602135883513,19,596
0.03006691420717592,13228,1500
0.030067532630598415,6,1500
0.030067639463059986,5,1500
0.03007097668544528,5,1500
0.03007250909817716,9836,596
0.03007302898961003,3,64
0.03007309410096322,14305,1500
0.030073263782223136,10721,1500
0.030073886082357868,19,64
0.030074378034008035,8716,1500
0.030074390025614767,13743,1500
0.03007481951672916,6,1500
0.03007536943533473,1742,1500
0.030076786037521012,8777,1500
0.030077275160430853,7,64
0.030077898759248184,4,596
0.030078252399541087,4,64
0.030078516019159254,15,1500
0.030078596252052284,10,64
0.03008017765559827,6,596
0.030080197106294334,8,596
0.030081166346492914,8,596
0.030081419351344455,2430,1500
0.030081877581809118,10,1500
0.03008214112036467,18,1500
0.030082179462018473,17589,1500
0.03008268173530168,5106,1500
0.0300830112988929,0,64
0.03008326211997038,0,596
0.030083401689248716,2350,64
0.03008491180900112,14,1500
0.03008596553724521,2655,596
0.030086859083628258,10503,1500
0.030086909332194333,5106,1500
0.0300869367901348,12060,1500
0.030087564495659955,8105,1500
0.03008805486522996,7971,1500
0.03008871439565805,16,64
0.030088954848810637,4427,1500
0.030089321242531813,19835,1500
0.030089649916526257,13736,596
0.03008973169729491,19,1500
0.03009071406836318,17827,64
0.030090852383513406,14517,1500
0.03009127405553153,3211,1500
0.030091491449738637,8850,1500
0.030091504824163964,18,1500
0.030091786342228928,11267,1500
0.030091826443315896,3,64
0.030093622725579586,16409,64
0.030093692941229454,18773,596
0.03009421393552071,2,1500
0.03009454788417171,0,596
0.030094664032028373,9358,596
0.030095407743042493,7441,64
0.030095494054403114,6247,64
0.030095926078371228,2774,1500
0.030096426828891576,9,596
0.03009728864978328,5,1500
0.030098056758910842,8,64
0.03009875082653331,17053,1500
0.030098865133058372,7182,1500
0.030099054118021887,12,1500
0.030099443390992044,13807,1500
0.030100852912314187,9131,64
0.03010113547550903,8281,64
0.030101264007883908,14,1500
0.03010242338515813,8,64
0.03010286221985098,10,596
0.030103352132901252,14882,64
0.030104674708317743,11,1500
0.03010524407955386,19,596
0.030106412490826656,9525,64
0.03010665395409667,5381,1500
0.030107587727628424,731,64
0.03010785856768526,19,64
0.03010806981601842,6,1500
0.030108342943761166,0,64
0.030109000582693956,1978,1500
0.03010919225990939,11,1500
0.030111775505792922,13290,64
0.030112234341240586,8921,64
0.03011350860270165,0,1500
0.030117216301140858,2583,1500
0.03011732637683458,15653,64
0.030117965547834958,365,64
0.030118680815422193,10,64
0.030120113781095074,14,1500
0.03012026855707422,1340,64
0.03012081809822414,3744,64
0.030122907070881888,6,64
0.03012381223179204,12,64
0.030124487713342772,11,596
0.030125998196215226,17544,1500
0.030126144554610126,5912,596
0.030126831965372528,6955,64
0.03012700228983273,5,1500
0.03012823392461964,3085,1500
0.030129089614177703,6,64
0.030129669386895708,13,64
0.030130148170757917,3,1500
0.03013031433246963,15,1500
0.030131926229930463,11203,1500
0.030132272210897468,14396,64
0.03013255258739368,17208,64
0.030133811661786518,19792,596
0.030133914066350284,8280,1500
0.03013447967445942,16,1500
0.0301354100165926,0,1500
0.03013547849309115,16,596
0.030136115395821606,17617,1500
0.030136468475739885,12213,596
0.030139030107910098,18805,1500
0.030139563527534736,13797,1500
0.030140144277435388,0,596
0.030140748879096006,8,596
0.030141314504345984,13,1500
0.030141662795334968,19,64
0.030141667478615023,14,64
0.030141881905077075,16412,1500
0.03014268218527159,1174,1500
0.030142782580832844,5368,1500
0.030143411021886564,9030,64
0.030143579228812088,748,64
0.030144209045051207,12519,64
0.030144979615503387,18,1500
0.03014548833262254,6,1500
0.030145748520545836,9567,1500
0.030146471335242175,19,64
0.030146486284058305,14104,64
0.030146658960176174,17397,596
0.03014698986111845,6165,1500
0.03014729030715091,9589,64
0.030147370232814663,13,64
0.03014746059138665,5,1500
0.030147471372422668,14,1500
0.03014782264818468,15668,64
0.030148634478581567,7,1500
0.030149358140253286,18,1500
0.030150562757530218,1979,596
0.030150765684170515,3,1500
0.030152401817395785,16,64
0.03015294644746551,1,596
0.030153034981635487,7,596
0.030154048214534577,19,1500
0.030154428840169428,15,64
0.030155224832112252,18577,596
0.03015528259479176,2,1500
0.030155675221392546,6954,1500
0.03015737057789275,4,64
0.030157468848431967,13,1500
0.03015875049704073,10701,64
0.030159219669856283,19,64
0.030159250467462553,14,1500
0.030159812671978682,7,1500
0.030160077843331166,0,596
0.030160098203704258,16,64
0.030161073128199996,15,1500
0.030161559682093924,4915,1500
0.03016262672165747,2037,64
0.03016300332326304,500,64
0.030163024745577773,11,1500
0.030163457372169338,854,1500
0.030164255744960126,16,64
0.030166702499645922,15675,1500
0.030167367789797516,11,64
0.030168619488064624,0,1500
0.030169178982015044,4542,596
0.030169483480700657,533,64
0.03016985397673361,13903,1500
0.030170389528226507,10,64
0.030170973744959556,2565,1500
0.030172401751532168,2,1500
0.030173462461300187,5560,64
0.03017377014076353,19,596
0.030174423245242478,17,1500
0.030174961049839064,4,64
0.030175704052229302,15,64
0.03017643022564517,2203,596
0.03017719792896875,5343,64
0.030177765610104608,9,1500
0.030178137836910323,10,596
0.03018009971840805,15184,1500
0.030180798639306193,2381,1500
0.030180999729400033,13846,64
0.030182441879482595,666,64
0.030182791922188937,14953,1500
0.030184966629680485,16696,1500
0.030185911910044685,19136,596
0.030187038021349078,12425,1500
0.030187242759989467,14482,596
0.030187494786458626,15,1500
0.03018762857975155,15845,64
0.030188834666363337,5,1500
0.030189459498353555,11425,1500
0.030190655915227176,13699,1500
0.03019077415372176,731,64
0.030192257490003455,4498,1500
0.030193407129775432,8,1500
0.030194382502327144,1,1500
0.030195010174508097,479,596
0.03019524805082301,3,1500
0.030195653210609213,6540,596
0.03019603527253141,2001,1500
0.030196351055197374,16,64
0.030196647472361105,2,64
0.030197512692808258,0,64
0.03019762666529566,19991,1500
0.030198503937188637,16696,596
0.03020053936401404,13585,596
0.030201066732926326,10,1500
0.030201922844199484,0,1500
0.030202464047882866,7,1500
0.030205258292502972,19612,596
0.03020609281805888,17306,596
0.030207425839977466,18443,64
0.030207917579835007,11,1500
0.030208203618998175,4,1500
0.03020886904735009,9258,1500
0.030208923039664794,0,596
0.03021244383038421,11593,1500
0.03021295612277847,19380,1500
0.03021412457983497,6,64
0.030214463150140657,10538,596
0.030214615422254235,5,1500
0.030214684636483104,10988,64
0.030217032159338863,6,1500
0.03021708109316549,0,1500
0.03021741294479099,7,1500
0.030218387121917975,1,1500
0.030219631449812004,10,596
0.03022000519920994,18577,1500
0.0302215757569973,0,64
0.03022169940090996,16,64
0.030222511008859376,14,1500
0.03022261869059674,6504,1500
0.030222855057320006,17551,64
0.030222872951905046,3,64
0.030225196999266856,5,64
0.03022605662223027,13,596
0.03022628287956754,15645,1500
0.030227165113723736,6,64
0.030227578872509358,1,1500
0.030228142600141054,10,1500
0.030228428257311857,18588,1500
0.030230783889430516,3,596
0.03023137434577122,8025,1500
0.030231736453015655,0,64
0.0302320896410625,13391,1500
0.030232480266161457,10377,1500
0.03023273722745355,3618,596
0.03023395316094406,18,64
0.030234496347551314,4,596
0.030235626825707056,15552,64
0.030235909673530036,0,64
0.03023606988076117,13,1500
0.030237456096876544,17496,64
0.030238061937332587,2,1500
0.03023928766721239,18820,1500
0.030241931868412425,5904,64
0.03024414238462053,17,1500
0.030246451856380602,3948,1500
0.030248506914348043,5957,596
0.030250805015233216,9804,64
0.030251781421718034,17,1500
0.030252058925143523,11877,1500
0.03025225958808343,9,1500
0.030252505523666307,11,1500
0.030252605977968042,1,64
0.03025290796772875,7,64
0.030253193457477106,17,1500
